"Date","Low","Open","Volume","High","Close","Adjusted.Close"
"10-11-2000",28.1205291748047,30.0429172515869,4960104,30.5793991088867,28.2099437713623,24.1373348236084
"13-11-2000",27.2263946533203,28.0311164855957,5977289,29.1487846374512,28.1205291748047,24.0608253479004
"14-11-2000",28.791130065918,28.8805446624756,3953125,30.8029327392578,30.4899864196777,26.0882091522217
"15-11-2000",30.2217445373535,30.5793991088867,2409872,31.5629463195801,31.0264663696289,26.5472354888916
"16-11-2000",29.5064373016357,30.7135181427002,2773912,31.25,29.7746772766113,25.4761695861816
"17-11-2000",31.339412689209,31.4735336303711,7868084,33.9771118164062,33.8876953125,28.9953956604004
"20-11-2000",31.339412689209,33.5300445556641,4141016,33.5747489929199,31.9206008911133,27.3122882843018
"21-11-2000",33.1276817321777,34.7818298339844,10100690,36.1230316162109,34.7818298339844,29.7604427337646
"22-11-2000",32.5464935302734,34.7818298339844,3668492,35.0500717163086,34.3347625732422,29.3779277801514
"24-11-2000",34.8265380859375,34.9606590270996,1746521,36.8383407592773,36.4359817504883,31.1757984161377
"27-11-2000",35.765380859375,36.4359817504883,2995495,37.1512870788574,36.1230316162109,30.9080238342285
"28-11-2000",36.0783271789551,36.1230316162109,3540155,37.7324752807617,36.257152557373,31.0227851867676
"29-11-2000",36.5253944396973,36.9277534484863,4385107,38.6266098022461,38.5371971130371,32.9736518859863
"30-11-2000",36.2124443054199,37.9113006591797,4962620,38.0454216003418,37.3301124572754,31.940845489502
"01-12-2000",37.7324752807617,37.8665962219238,3628649,39.1183815002441,37.9113006591797,32.4381141662598
"04-12-2000",36.1230316162109,37.2406997680664,2895118,37.9560089111328,36.4806861877441,31.2140502929688
"05-12-2000",37.5983543395996,37.7324752807617,5472331,39.8336906433105,39.3866233825684,33.7004470825195
"06-12-2000",37.1959953308105,39.5207443237305,4366933,40.7278251647949,37.1959953308105,31.826078414917
"07-12-2000",36.7489280700684,37.5536499023438,3059942,39.2525024414062,38.6266098022461,33.050163269043
"08-12-2000",40.1466369628906,40.3254661560059,4409991,42.8290405273438,42.5160942077637,36.3781318664551
"11-12-2000",40.772533416748,41.9349060058594,3181289,42.4266815185547,41.3090133666992,35.3453140258789
"12-12-2000",40.772533416748,41.7560806274414,2134187,41.9796142578125,40.951358795166,35.0393028259277
"13-12-2000",41.3537216186523,42.2925605773926,4095581,42.4713897705078,41.6219596862793,35.613094329834
